
IMU Data Stream (50Hz)

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
   14.056 | 1  |    0.696   -0.910   -0.135 |    -87.6    -28.0    119.8
   14.056 | 2  |    0.450    0.816   -0.055 |     82.8    -24.0     10.4
   14.056 | 3  |    0.958    0.088    0.280 |     16.1    -76.0    179.0
   14.056 | 4  |    0.967    0.000    0.058 |     18.3    -79.2    121.1
   14.056 | 5  |    0.983   -0.131   -0.083 |   -153.8    -80.3    -14.0
   14.090 | 1  |    0.598   -0.915   -0.094 |    -88.5    -29.8    122.2
   14.090 | 2  |    0.325    0.927    0.116 |     83.5    -23.3     10.9
   14.090 | 3  |    0.961    0.049    0.300 |     14.4    -75.4   -178.8
   14.090 | 4  |    0.950   -0.100    0.071 |     10.5    -78.1    128.1
   14.090 | 5  |    1.020   -0.075   -0.104 |   -153.0    -80.2    -14.8
   14.125 | 1  |    0.554   -0.891   -0.069 |    -89.7    -32.0    125.1
   14.125 | 2  |    0.263    0.979    0.135 |     84.3    -21.4     10.7
   14.125 | 3  |    0.996    0.041    0.337 |     12.4    -74.8   -176.5
   14.125 | 4  |    0.947   -0.143   -0.075 |      2.4    -78.0    137.5
   14.125 | 5  |    1.024   -0.014   -0.175 |   -156.8    -79.5    -11.3
   14.159 | 1  |    0.487   -0.897   -0.016 |    -90.1    -33.1    126.8
   14.159 | 2  |    0.313    0.959    0.134 |     85.9    -20.4     10.1
   14.159 | 3  |    1.020    0.041    0.333 |     10.1    -73.9   -173.8
   14.159 | 4  |    0.966    0.017    0.041 |      0.7    -78.2    139.6
   14.159 | 5  |    1.002   -0.036   -0.156 |   -159.6    -79.0     -8.8
   14.194 | 1  |    0.405   -0.876    0.058 |    -90.0    -33.6    128.4
   14.194 | 2  |    0.302    1.015    0.151 |     86.9    -19.4      9.9
   14.194 | 3  |    1.010    0.041    0.334 |      8.8    -73.3   -172.0
   14.194 | 4  |    0.946    0.016   -0.100 |     -1.0    -79.3    142.8
   14.194 | 5  |    1.005   -0.087   -0.161 |   -159.4    -78.2     -9.2
   14.228 | 1  |    0.397   -0.898    0.092 |    -89.5    -33.4    129.4
   14.228 | 2  |    0.228    1.087    0.165 |     87.5    -18.0     10.5
   14.228 | 3  |    1.074    0.036    0.313 |      8.0    -72.8   -170.1
   14.228 | 4  |    1.095    0.421   -0.339 |     12.3    -82.0    131.1
   14.228 | 5  |    1.039   -0.032   -0.164 |   -159.8    -77.6     -8.7
   14.263 | 1  |    0.412   -0.970    0.141 |    -88.4    -32.4    130.2
   14.263 | 2  |    0.198    1.196    0.165 |     87.7    -16.9     11.4
   14.263 | 3  |    1.153    0.012    0.270 |      7.0    -72.9   -168.6
   14.263 | 4  |    1.181    0.440    0.203 |     42.8    -82.2    100.7
   14.263 | 5  |    1.002   -0.070   -0.162 |   -159.7    -76.8     -8.8
   14.297 | 1  |    0.380   -0.968    0.168 |    -87.4    -31.3    130.6
   14.297 | 2  |    0.184    1.213    0.146 |     87.3    -15.8     13.3
   14.297 | 3  |    1.019   -0.047    0.202 |      5.4    -73.2   -166.2
   14.297 | 4  |    0.983   -0.091    0.245 |     35.8    -82.7    108.2
   14.297 | 5  |    0.991   -0.141   -0.149 |   -157.2    -76.0    -11.1
   14.331 | 1  |    0.337   -0.865    0.136 |    -86.3    -29.7    130.9
   14.331 | 2  |    0.146    1.006    0.064 |     86.8    -15.2     14.8
   14.331 | 3  |    0.900   -0.049    0.151 |      2.1    -73.9   -161.7
   14.331 | 4  |    0.991   -0.202    0.114 |      3.9    -83.2    144.0
   14.331 | 5  |    0.994   -0.138   -0.217 |   -156.1    -74.3    -11.8
   14.366 | 1  |    0.338   -0.838    0.138 |    -85.4    -28.8    131.2
   14.366 | 2  |    0.134    0.908    0.043 |     86.0    -14.9     16.0
   14.366 | 3  |    0.910    0.033    0.140 |      1.7    -74.6   -160.2
   14.366 | 4  |    1.019    0.243    0.021 |     17.5    -83.9    130.7
   14.366 | 5  |    1.017   -0.145   -0.287 |   -156.4    -73.3    -11.4
   14.400 | 1  |    0.351   -0.925    0.157 |    -84.4    -28.0    131.6
   14.400 | 2  |    0.173    0.933    0.115 |     84.2    -15.2     16.4
   14.400 | 3  |    0.980    0.134    0.165 |      6.2    -75.2   -163.5
   14.400 | 4  |    1.001   -0.078    0.151 |      1.8    -84.0    146.6
   14.400 | 5  |    1.050   -0.189   -0.293 |   -156.5    -71.7    -10.9
   14.434 | 1  |    0.355   -1.054    0.135 |    -83.2    -26.7    132.6
   14.434 | 2  |    0.230    0.989    0.154 |     82.7    -15.8     16.6
   14.434 | 3  |    1.076    0.110    0.159 |      9.5    -75.5   -166.2
   14.434 | 4  |    0.998   -0.021    0.188 |    -10.6    -83.5    161.9
   14.434 | 5  |    1.056   -0.199   -0.244 |   -155.4    -70.1    -10.9
   14.468 | 1  |    0.347   -1.068    0.102 |    -82.6    -25.8    133.6
   14.468 | 2  |    0.267    1.004    0.158 |     81.1    -16.5     17.5
   14.468 | 3  |    1.065    0.031    0.133 |     10.0    -76.2   -166.3
   14.468 | 4  |    1.015    0.065    0.121 |     -9.3    -83.3    160.6
   14.468 | 5  |    1.053   -0.235   -0.290 |   -154.8    -68.9    -10.1
   14.503 | 1  |    0.352   -1.024    0.059 |    -82.1    -25.2    135.5
   14.503 | 2  |    0.263    0.976    0.102 |     80.4    -16.7     18.5
   14.503 | 3  |    1.016    0.010    0.158 |      9.0    -76.6   -165.0
   14.503 | 4  |    0.988   -0.026    0.084 |    -13.7    -83.5    165.2
   14.503 | 5  |    1.040   -0.232   -0.347 |   -154.4    -66.8     -8.3
   14.537 | 1  |    0.378   -0.968    0.029 |    -81.9    -25.3    137.2
   14.537 | 2  |    0.247    0.973    0.071 |     80.2    -16.4     19.1
   14.537 | 3  |    0.964    0.032    0.187 |      8.4    -76.7   -164.2
   14.537 | 4  |    0.994   -0.040    0.062 |    -25.9    -83.7    178.4
   14.537 | 5  |    0.971   -0.248   -0.381 |   -154.2    -64.9     -6.3
   14.571 | 1  |    0.388   -0.934    0.003 |    -82.2    -25.9    139.8
   14.571 | 2  |    0.247    0.998    0.047 |     80.5    -16.1     19.1
   14.571 | 3  |    0.968    0.028    0.184 |      7.9    -76.6   -163.9
   14.571 | 4  |    1.015   -0.037    0.062 |    -33.1    -83.7   -173.9
   14.571 | 5  |    0.930   -0.178   -0.409 |   -154.2    -62.3     -2.4
   14.606 | 1  |    0.384   -0.864   -0.035 |    -82.8    -26.7    141.9
   14.606 | 2  |    0.331    0.978   -0.055 |     81.5    -16.3     18.5
   14.606 | 3  |    0.952   -0.023    0.165 |      6.0    -76.7   -162.2
   14.606 | 4  |    1.013   -0.053    0.060 |    -41.3    -83.6   -165.2
   14.606 | 5  |    0.877   -0.079   -0.602 |   -155.9    -59.8      2.0
   14.640 | 1  |    0.378   -0.852   -0.037 |    -83.5    -27.5    143.8
   14.640 | 2  |    0.420    0.928   -0.045 |     82.8    -17.9     18.0
   14.640 | 3  |    0.947   -0.066    0.164 |      1.0    -77.0   -157.6
   14.640 | 4  |    1.016   -0.027    0.074 |    -43.5    -83.6   -163.1
   14.640 | 5  |    0.826   -0.043   -0.582 |   -157.7    -57.5      5.7
   14.674 | 1  |    0.390   -0.858    0.011 |    -84.2    -28.1    145.9
   14.674 | 2  |    0.448    0.883   -0.021 |     83.6    -19.2     18.0
   14.674 | 3  |    1.053   -0.042    0.236 |     -2.3    -77.1   -154.8
   14.674 | 4  |    1.025   -0.083    0.073 |    -48.5    -83.4   -158.6
   14.674 | 5  |    0.634   -0.172   -0.402 |   -156.8    -56.8      7.3
   14.708 | 1  |    0.408   -0.855    0.046 |    -84.4    -28.2    146.9
   14.708 | 2  |    0.452    0.886    0.071 |     83.8    -19.9     18.0
   14.708 | 3  |    1.058    0.036    0.309 |     -1.8    -76.6   -156.1
   14.708 | 4  |    1.016   -0.051    0.047 |    -51.5    -83.4   -155.6
   14.708 | 5  |    0.690   -0.191   -0.315 |   -152.8    -58.4      5.6
   14.742 | 1  |    0.419   -0.871    0.065 |    -84.8    -27.4    147.4
   14.742 | 2  |    0.422    0.907    0.170 |     83.6    -20.4     17.5
   14.742 | 3  |    1.022    0.033    0.260 |     -0.8    -76.3   -157.9
   14.742 | 4  |    0.999   -0.069    0.060 |    -53.6    -83.4   -154.1
   14.742 | 5  |    0.923   -0.082   -0.333 |   -148.0    -64.9      2.5
   14.776 | 1  |    0.391   -0.851    0.038 |    -85.3    -26.4    147.3
   14.776 | 2  |    0.361    0.884    0.151 |     83.8    -20.4     16.5
   14.776 | 3  |    0.959   -0.029    0.198 |     -1.4    -76.3   -158.3
   14.776 | 4  |    1.003   -0.075    0.082 |    -54.1    -83.2   -154.4
   14.776 | 5  |    1.252   -0.027   -0.362 |   -144.8    -70.8     -1.8
   14.810 | 1  |    0.356   -0.856    0.042 |    -85.8    -24.7    146.2
   14.810 | 2  |    0.307    0.936    0.122 |     84.9    -19.7     14.6
   14.810 | 3  |    0.993   -0.104    0.176 |     -5.4    -76.7   -155.3
   14.810 | 4  |    1.027   -0.099    0.088 |    -54.6    -83.0   -154.5
   14.810 | 5  |    1.351   -0.189   -0.569 |   -143.1    -74.3     -9.0
   14.845 | 1  |    0.368   -0.978    0.098 |    -86.0    -23.3    144.8
   14.845 | 2  |    0.268    1.096    0.112 |     85.4    -19.1     13.6
   14.845 | 3  |    1.112   -0.093    0.167 |     -8.9    -77.1   -152.3
   14.845 | 4  |    0.975   -0.035    0.043 |    -53.5    -83.1   -155.8
   14.845 | 5  |    0.625   -0.856   -0.464 |   -143.2    -68.7    -15.1
   14.879 | 1  |    0.376   -0.963    0.114 |    -86.0    -22.0    143.3
   14.879 | 2  |    0.242    1.045    0.073 |     86.2    -18.2     12.1
   14.879 | 3  |    0.897   -0.047    0.115 |    -11.2    -77.9   -150.5
   14.879 | 4  |    1.039   -0.131    0.037 |    -55.6    -83.2   -153.8
   14.879 | 5  |    0.881   -0.182   -0.481 |   -144.2    -65.4    -16.0
   14.913 | 1  |    0.347   -0.874    0.101 |    -86.2    -20.3    141.5
   14.913 | 2  |    0.248    0.936    0.022 |     86.9    -17.7     10.4
   14.913 | 3  |    1.013    0.008    0.210 |    -10.1    -78.1   -151.9
   14.913 | 4  |    1.008   -0.052    0.007 |    -59.6    -83.3   -149.4
   14.913 | 5  |    0.957   -0.263   -0.225 |   -147.0    -65.2    -14.5
   14.948 | 1  |    0.358   -0.892    0.123 |    -86.3    -19.1    140.8
   14.948 | 2  |    0.271    0.941    0.068 |     86.7    -17.9      9.8
   14.948 | 3  |    0.990    0.020    0.269 |     -6.8    -77.7   -156.0
   14.948 | 4  |    1.014   -0.053    0.036 |    -59.8    -83.5   -149.3
   14.948 | 5  |    0.932   -0.232   -0.310 |   -146.4    -64.4    -15.8
   14.982 | 1  |    0.402   -0.928    0.144 |    -86.4    -18.0    140.4
   14.982 | 2  |    0.278    0.947    0.239 |     85.7    -18.1      9.6
   14.982 | 3  |    1.020   -0.100    0.276 |     -8.3    -77.2   -155.3
   14.982 | 4  |    1.003   -0.074    0.076 |    -56.6    -83.4   -153.4
   14.982 | 5  |    0.873   -0.329   -0.340 |   -144.1    -63.3    -18.4
   15.017 | 1  |    0.461   -0.976    0.145 |    -86.5    -17.8    139.8
   15.017 | 2  |    0.325    0.921    0.118 |     85.0    -18.3      9.7
   15.017 | 3  |    1.026   -0.099    0.252 |    -10.3    -76.9   -154.2
   15.017 | 4  |    1.007   -0.083    0.091 |    -54.0    -83.3   -156.7
   15.017 | 5  |    0.924   -0.206   -0.304 |   -143.3    -63.2    -18.9
   15.054 | 1  |    0.415   -0.991    0.148 |    -86.2    -17.8    137.7
   15.054 | 2  |    0.319    0.906    0.122 |     84.5    -18.0      9.5
   15.054 | 3  |    1.007    0.015    0.233 |     -8.7    -76.9   -156.6
   15.054 | 4  |    1.005   -0.045    0.061 |    -51.8    -83.2   -159.5
   15.054 | 5  |    0.917   -0.155   -0.304 |   -142.3    -64.5    -19.1
   15.089 | 1  |    0.375   -0.993    0.158 |    -85.7    -17.8    134.9
   15.089 | 2  |    0.302    0.913    0.128 |     84.3    -17.3      8.8
   15.089 | 3  |    0.984   -0.039    0.216 |     -7.3    -76.9   -159.1
   15.089 | 4  |    1.005   -0.066    0.050 |    -51.1    -83.3   -160.4
   15.089 | 5  |    0.953   -0.121   -0.305 |   -141.5    -66.6    -19.9
   15.124 | 1  |    0.367   -0.961    0.176 |    -84.8    -18.0    133.0
   15.124 | 2  |    0.341    0.934    0.111 |     84.3    -16.7      7.1
   15.124 | 3  |    0.998   -0.054    0.234 |     -7.6    -76.8   -159.7
   15.124 | 4  |    1.012   -0.068    0.039 |    -52.2    -83.5   -159.5
   15.124 | 5  |    0.928   -0.129   -0.308 |   -141.3    -68.5    -21.6
   15.159 | 1  |    0.369   -0.931    0.174 |    -84.2    -18.3    131.4
   15.159 | 2  |    0.390    0.958    0.090 |     84.3    -16.8      6.1
   15.159 | 3  |    1.012   -0.046    0.258 |     -7.5    -76.5   -161.0
   15.159 | 4  |    1.008   -0.066    0.036 |    -53.9    -83.6   -158.0
   15.159 | 5  |    0.946   -0.105   -0.459 |   -143.9    -70.7    -22.7
   15.195 | 1  |    0.411   -0.934    0.167 |    -83.6    -18.8    130.7
   15.195 | 2  |    0.327    0.993    0.039 |     84.6    -16.8      5.1
   15.195 | 3  |    1.044   -0.048    0.263 |     -7.3    -76.2   -162.3
   15.195 | 4  |    1.015   -0.066    0.058 |    -53.8    -83.7   -158.6
   15.195 | 5  |    0.948   -0.382   -0.559 |   -145.4    -70.2    -24.3
   15.230 | 1  |    0.415   -0.967    0.164 |    -83.3    -19.3    130.0
   15.230 | 2  |    0.299    1.025    0.020 |     85.0    -16.5      4.3
   15.230 | 3  |    1.018   -0.057    0.214 |     -7.6    -76.0   -163.4
   15.230 | 4  |    0.998   -0.057    0.068 |    -50.8    -83.8   -162.0
   15.230 | 5  |    0.834   -0.324   -0.573 |   -148.2    -66.9    -23.2
   15.265 | 1  |    0.378   -0.936    0.135 |    -82.9    -19.7    129.1
   15.265 | 2  |    0.333    0.966    0.019 |     85.7    -16.6      2.8
   15.265 | 3  |    0.969   -0.069    0.206 |     -8.3    -76.0   -163.7
   15.265 | 4  |    1.001   -0.033    0.046 |    -45.6    -84.1   -167.7
   15.265 | 5  |    0.916   -0.076   -0.329 |   -149.4    -67.1    -21.5
   15.300 | 1  |    0.356   -0.896    0.127 |    -82.4    -20.4    128.1
   15.300 | 2  |    0.322    0.945    0.042 |     85.8    -17.1      1.7
   15.300 | 3  |    0.981   -0.039    0.275 |     -8.0    -75.7   -164.9
   15.300 | 4  |    1.008   -0.053    0.050 |    -44.0    -84.2   -169.5
   15.300 | 5  |    0.941   -0.247   -0.331 |   -150.7    -67.3    -21.8
   15.334 | 1  |    0.376   -0.884    0.127 |    -82.1    -21.1    127.8
   15.334 | 2  |    0.279    0.959    0.069 |     85.6    -17.3      0.3
   15.334 | 3  |    0.999   -0.074    0.277 |     -8.1    -75.2   -165.7
   15.334 | 4  |    1.013   -0.033    0.028 |    -41.5    -84.5   -172.2
   15.334 | 5  |    0.950   -0.370   -0.300 |   -148.5    -67.1    -25.4
   15.369 | 1  |    0.403   -0.894    0.127 |    -81.9    -21.8    127.7
   15.369 | 2  |    0.265    0.986    0.077 |     85.6    -17.2     -0.7
   15.369 | 3  |    1.024   -0.094    0.250 |     -9.8    -74.8   -165.0
   15.369 | 4  |    1.008   -0.057    0.047 |    -40.9    -84.7   -172.9
   15.369 | 5  |    1.018   -0.232   -0.285 |   -147.7    -67.8    -26.9
   15.403 | 1  |    0.396   -0.924    0.133 |    -81.6    -22.4    127.2
   15.403 | 2  |    0.259    1.009    0.076 |     85.7    -16.9     -1.7
   15.403 | 3  |    1.018   -0.067    0.230 |    -10.6    -74.8   -164.8
   15.403 | 4  |    1.016   -0.029    0.049 |    -34.0    -84.8    179.5
   15.403 | 5  |    1.012   -0.255   -0.310 |   -146.9    -68.4    -27.5
   15.437 | 1  |    0.367   -0.932    0.125 |    -81.4    -22.4    126.6
   15.437 | 2  |    0.256    1.025    0.015 |     86.0    -16.3     -3.0
   15.437 | 3  |    1.000   -0.051    0.232 |    -10.7    -74.8   -165.2
   15.437 | 4  |    1.005   -0.019    0.031 |    -25.1    -85.0    169.1
   15.437 | 5  |    1.000   -0.270   -0.313 |   -146.1    -68.8    -28.2
   15.472 | 1  |    0.368   -0.953    0.116 |    -81.4    -22.2    126.4
   15.472 | 2  |    0.257    1.057   -0.096 |     87.1    -16.2     -4.3
   15.472 | 3  |    0.999   -0.031    0.269 |    -10.4    -74.8   -165.7
   15.472 | 4  |    1.001   -0.002    0.007 |     -7.3    -85.2    144.8
   15.472 | 5  |    0.975   -0.221   -0.271 |   -145.0    -69.6    -29.5
